t 	x 	v
34.2700	0.0927	0.0195
34.2800	0.0929	0.0185
34.2900	0.0931	0.0176
34.3000	0.0932	0.0167
34.3100	0.0934	0.0157
34.3200	0.0936	0.0148
34.3300	0.0937	0.0138
34.3400	0.0938	0.0129
34.3500	0.0940	0.0120
34.3600	0.0941	0.0110
34.3700	0.0942	0.0101
34.3800	0.0943	0.0091
34.3900	0.0944	0.0082
34.4000	0.0944	0.0073
34.4100	0.0945	0.0063
34.4200	0.0946	0.0054
34.4300	0.0946	0.0044
34.4400	0.0947	0.0035
34.4500	0.0947	0.0025
34.4600	0.0947	0.0016
34.4700	0.0947	0.0006
34.4800	0.0947	-0.0003
34.4900	0.0947	-0.0013
34.5000	0.0947	-0.0022
34.5100	0.0947	-0.0032
34.5200	0.0946	-0.0041
34.5300	0.0946	-0.0051
34.5400	0.0945	-0.0060
34.5500	0.0945	-0.0069
34.5600	0.0944	-0.0079
34.5700	0.0943	-0.0088
34.5800	0.0942	-0.0098
34.5900	0.0941	-0.0107
34.6000	0.0940	-0.0116
34.6100	0.0939	-0.0126
34.6200	0.0937	-0.0135
34.6300	0.0936	-0.0145
34.6400	0.0935	-0.0154
34.6500	0.0933	-0.0163
34.6600	0.0931	-0.0173
34.6700	0.0930	-0.0182
34.6800	0.0928	-0.0191
34.6900	0.0926	-0.0200
34.7000	0.0924	-0.0210
34.7100	0.0922	-0.0219
34.7200	0.0919	-0.0228
34.7300	0.0917	-0.0237
34.7400	0.0915	-0.0246
34.7500	0.0912	-0.0255
34.7600	0.0909	-0.0264
34.7700	0.0907	-0.0273
34.7800	0.0904	-0.0282
34.7900	0.0901	-0.0291
34.8000	0.0898	-0.0300
34.8100	0.0895	-0.0309
34.8200	0.0892	-0.0318
34.8300	0.0889	-0.0327
34.8400	0.0885	-0.0336
34.8500	0.0882	-0.0344
34.8600	0.0879	-0.0353
34.8700	0.0875	-0.0362
34.8800	0.0871	-0.0370
34.8900	0.0868	-0.0379
34.9000	0.0864	-0.0388
34.9100	0.0860	-0.0396
34.9200	0.0856	-0.0404
34.9300	0.0852	-0.0413
34.9400	0.0848	-0.0421
34.9500	0.0843	-0.0430
34.9600	0.0839	-0.0438
34.9700	0.0835	-0.0446
34.9800	0.0830	-0.0454
34.9900	0.0825	-0.0462
35.0000	0.0821	-0.0470
35.0100	0.0816	-0.0478
35.0200	0.0811	-0.0486
35.0300	0.0806	-0.0494
35.0400	0.0801	-0.0502
35.0500	0.0796	-0.0510
35.0600	0.0791	-0.0518
35.0700	0.0786	-0.0525
35.0800	0.0781	-0.0533
35.0900	0.0775	-0.0541
35.1000	0.0770	-0.0548
35.1100	0.0764	-0.0556
35.1200	0.0759	-0.0563
35.1300	0.0753	-0.0570
35.1400	0.0747	-0.0577
35.1500	0.0742	-0.0585
35.1600	0.0736	-0.0592
35.1700	0.0730	-0.0599
35.1800	0.0724	-0.0606
35.1900	0.0718	-0.0613
35.2000	0.0711	-0.0620
35.2100	0.0705	-0.0626
35.2200	0.0699	-0.0633
35.2300	0.0693	-0.0640
35.2400	0.0686	-0.0646
35.2500	0.0680	-0.0653
35.2600	0.0673	-0.0659
35.2700	0.0666	-0.0666
35.2800	0.0660	-0.0672
35.2900	0.0653	-0.0678
35.3000	0.0646	-0.0684
35.3100	0.0639	-0.0690
35.3200	0.0632	-0.0696
35.3300	0.0625	-0.0702
35.3400	0.0618	-0.0708
35.3500	0.0611	-0.0714
35.3600	0.0604	-0.0720
35.3700	0.0597	-0.0725
35.3800	0.0590	-0.0731
35.3900	0.0582	-0.0736
35.4000	0.0575	-0.0742
35.4100	0.0567	-0.0747
35.4200	0.0560	-0.0752
35.4300	0.0552	-0.0757
35.4400	0.0545	-0.0762
35.4500	0.0537	-0.0767
35.4600	0.0529	-0.0772
35.4700	0.0522	-0.0777
35.4800	0.0514	-0.0782
35.4900	0.0506	-0.0786
35.5000	0.0498	-0.0791
35.5100	0.0490	-0.0795
35.5200	0.0482	-0.0800
35.5300	0.0474	-0.0804
35.5400	0.0466	-0.0808
35.5500	0.0458	-0.0812
35.5600	0.0450	-0.0816
35.5700	0.0442	-0.0820
35.5800	0.0433	-0.0824
35.5900	0.0425	-0.0828
35.6000	0.0417	-0.0832
35.6100	0.0409	-0.0835
35.6200	0.0400	-0.0839
35.6300	0.0392	-0.0842
35.6400	0.0383	-0.0846
35.6500	0.0375	-0.0849
35.6600	0.0366	-0.0852
35.6700	0.0358	-0.0855
35.6800	0.0349	-0.0858
35.6900	0.0341	-0.0861
35.7000	0.0332	-0.0864
35.7100	0.0323	-0.0867
35.7200	0.0315	-0.0869
35.7300	0.0306	-0.0872
35.7400	0.0297	-0.0874
35.7500	0.0289	-0.0876
35.7600	0.0280	-0.0879
35.7700	0.0271	-0.0881
35.7800	0.0262	-0.0883
35.7900	0.0253	-0.0885
35.8000	0.0244	-0.0887
35.8100	0.0236	-0.0889
35.8200	0.0227	-0.0890
35.8300	0.0218	-0.0892
35.8400	0.0209	-0.0894
35.8500	0.0200	-0.0895
35.8600	0.0191	-0.0896
35.8700	0.0182	-0.0898
35.8800	0.0173	-0.0899
35.8900	0.0164	-0.0900
35.9000	0.0155	-0.0901
35.9100	0.0146	-0.0902
35.9200	0.0137	-0.0903
35.9300	0.0128	-0.0903
35.9400	0.0119	-0.0904
35.9500	0.0110	-0.0904
35.9600	0.0101	-0.0905
35.9700	0.0092	-0.0905
35.9800	0.0083	-0.0905
35.9900	0.0074	-0.0906
36.0000	0.0065	-0.0906
36.0100	0.0055	-0.0906
36.0200	0.0046	-0.0906
36.0300	0.0037	-0.0905
36.0400	0.0028	-0.0905
36.0500	0.0019	-0.0905
36.0600	0.0010	-0.0904
36.0700	0.0001	-0.0904
36.0800	-0.0008	-0.0903
36.0900	-0.0017	-0.0902
36.1000	-0.0026	-0.0902
36.1100	-0.0035	-0.0901
36.1200	-0.0044	-0.0900
36.1300	-0.0053	-0.0899
36.1400	-0.0062	-0.0897
36.1500	-0.0071	-0.0896
36.1600	-0.0080	-0.0895
36.1700	-0.0089	-0.0893
36.1800	-0.0098	-0.0892
36.1900	-0.0107	-0.0890
36.2000	-0.0115	-0.0888
36.2100	-0.0124	-0.0887
36.2200	-0.0133	-0.0885
36.2300	-0.0142	-0.0883
36.2400	-0.0151	-0.0881
36.2500	-0.0160	-0.0879
36.2600	-0.0168	-0.0876
36.2700	-0.0177	-0.0874
36.2800	-0.0186	-0.0872
36.2900	-0.0195	-0.0869
36.3000	-0.0203	-0.0867
36.3100	-0.0212	-0.0864
36.3200	-0.0221	-0.0861
36.3300	-0.0229	-0.0859
36.3400	-0.0238	-0.0856
36.3500	-0.0246	-0.0853
36.3600	-0.0255	-0.0850
36.3700	-0.0263	-0.0846
36.3800	-0.0272	-0.0843
36.3900	-0.0280	-0.0840
36.4000	-0.0289	-0.0837
36.4100	-0.0297	-0.0833
36.4200	-0.0305	-0.0830
36.4300	-0.0313	-0.0826
36.4400	-0.0322	-0.0822
36.4500	-0.0330	-0.0819
36.4600	-0.0338	-0.0815
36.4700	-0.0346	-0.0811
36.4800	-0.0354	-0.0807
36.4900	-0.0362	-0.0803
36.5000	-0.0370	-0.0799
36.5100	-0.0378	-0.0794
36.5200	-0.0386	-0.0790
36.5300	-0.0394	-0.0786
36.5400	-0.0402	-0.0781
36.5500	-0.0410	-0.0777
36.5600	-0.0418	-0.0772
36.5700	-0.0425	-0.0768
36.5800	-0.0433	-0.0763
36.5900	-0.0440	-0.0758
36.6000	-0.0448	-0.0753
36.6100	-0.0456	-0.0748
36.6200	-0.0463	-0.0743
36.6300	-0.0470	-0.0738
36.6400	-0.0478	-0.0733
36.6500	-0.0485	-0.0728
36.6600	-0.0492	-0.0722
36.6700	-0.0499	-0.0717
36.6800	-0.0507	-0.0712
36.6900	-0.0514	-0.0706
36.7000	-0.0521	-0.0701
36.7100	-0.0528	-0.0695
36.7200	-0.0535	-0.0689
36.7300	-0.0542	-0.0684
36.7400	-0.0548	-0.0678
36.7500	-0.0555	-0.0672
36.7600	-0.0562	-0.0666
36.7700	-0.0568	-0.0660
36.7800	-0.0575	-0.0654
36.7900	-0.0581	-0.0648
36.8000	-0.0588	-0.0642
36.8100	-0.0594	-0.0636
36.8200	-0.0601	-0.0629
36.8300	-0.0607	-0.0623
36.8400	-0.0613	-0.0617
36.8500	-0.0619	-0.0610
36.8600	-0.0625	-0.0604
36.8700	-0.0631	-0.0597
36.8800	-0.0637	-0.0590
36.8900	-0.0643	-0.0584
36.9000	-0.0649	-0.0577
36.9100	-0.0655	-0.0570
36.9200	-0.0660	-0.0564
36.9300	-0.0666	-0.0557
36.9400	-0.0671	-0.0550
36.9500	-0.0677	-0.0543
36.9600	-0.0682	-0.0536
36.9700	-0.0688	-0.0529
36.9800	-0.0693	-0.0522
36.9900	-0.0698	-0.0514
37.0000	-0.0703	-0.0507
37.0100	-0.0708	-0.0500
37.0200	-0.0713	-0.0493
37.0300	-0.0718	-0.0485
37.0400	-0.0723	-0.0478
37.0500	-0.0728	-0.0471
37.0600	-0.0732	-0.0463
37.0700	-0.0737	-0.0456
37.0800	-0.0741	-0.0448
37.0900	-0.0746	-0.0440
37.1000	-0.0750	-0.0433
37.1100	-0.0755	-0.0425
37.1200	-0.0759	-0.0417
37.1300	-0.0763	-0.0410
37.1400	-0.0767	-0.0402
37.1500	-0.0771	-0.0394
37.1600	-0.0775	-0.0386
37.1700	-0.0779	-0.0378
37.1800	-0.0782	-0.0371
37.1900	-0.0786	-0.0363
37.2000	-0.0790	-0.0355
37.2100	-0.0793	-0.0347
37.2200	-0.0797	-0.0339
37.2300	-0.0800	-0.0331
37.2400	-0.0803	-0.0322
37.2500	-0.0806	-0.0314
37.2600	-0.0809	-0.0306
37.2700	-0.0812	-0.0298
37.2800	-0.0815	-0.0290
37.2900	-0.0818	-0.0282
37.3000	-0.0821	-0.0273
37.3100	-0.0824	-0.0265
37.3200	-0.0826	-0.0257
37.3300	-0.0829	-0.0248
37.3400	-0.0831	-0.0240
37.3500	-0.0834	-0.0232
37.3600	-0.0836	-0.0223
37.3700	-0.0838	-0.0215
37.3800	-0.0840	-0.0206
37.3900	-0.0842	-0.0198
37.4000	-0.0844	-0.0190
37.4100	-0.0846	-0.0181
37.4200	-0.0848	-0.0173
37.4300	-0.0850	-0.0164
37.4400	-0.0851	-0.0156
37.4500	-0.0853	-0.0147
37.4600	-0.0854	-0.0138
37.4700	-0.0855	-0.0130
37.4800	-0.0857	-0.0121
37.4900	-0.0858	-0.0113
37.5000	-0.0859	-0.0104
37.5100	-0.0860	-0.0096
37.5200	-0.0861	-0.0087
37.5300	-0.0862	-0.0078
37.5400	-0.0862	-0.0070
37.5500	-0.0863	-0.0061
37.5600	-0.0864	-0.0052
37.5700	-0.0864	-0.0044
37.5800	-0.0864	-0.0035
37.5900	-0.0865	-0.0026
37.6000	-0.0865	-0.0018
37.6100	-0.0865	-0.0009
37.6200	-0.0865	-0.0001
37.6300	-0.0865	0.0008
37.6400	-0.0865	0.0017
37.6500	-0.0865	0.0025
37.6600	-0.0865	0.0034
37.6700	-0.0864	0.0043
37.6800	-0.0864	0.0051
37.6900	-0.0863	0.0060
37.7000	-0.0862	0.0069
37.7100	-0.0862	0.0077
37.7200	-0.0861	0.0086
37.7300	-0.0860	0.0094
37.7400	-0.0859	0.0103
37.7500	-0.0858	0.0112
37.7600	-0.0857	0.0120
37.7700	-0.0856	0.0129
37.7800	-0.0854	0.0137
37.7900	-0.0853	0.0146
37.8000	-0.0851	0.0154
37.8100	-0.0850	0.0163
37.8200	-0.0848	0.0171
37.8300	-0.0846	0.0180
37.8400	-0.0844	0.0188
37.8500	-0.0843	0.0197
37.8600	-0.0841	0.0205
37.8700	-0.0838	0.0213
37.8800	-0.0836	0.0222
37.8900	-0.0834	0.0230
37.9000	-0.0832	0.0238
37.9100	-0.0829	0.0246
37.9200	-0.0827	0.0255
37.9300	-0.0824	0.0263
37.9400	-0.0821	0.0271
37.9500	-0.0819	0.0279
37.9600	-0.0816	0.0287
37.9700	-0.0813	0.0295
37.9800	-0.0810	0.0303
37.9900	-0.0807	0.0311
38.0000	-0.0804	0.0319
38.0100	-0.0801	0.0327
38.0200	-0.0797	0.0335
38.0300	-0.0794	0.0343
38.0400	-0.0790	0.0351
38.0500	-0.0787	0.0359
38.0600	-0.0783	0.0367
38.0700	-0.0779	0.0374
38.0800	-0.0776	0.0382
38.0900	-0.0772	0.0390
38.1000	-0.0768	0.0397
38.1100	-0.0764	0.0405
38.1200	-0.0760	0.0412
38.1300	-0.0756	0.0420
38.1400	-0.0751	0.0427
38.1500	-0.0747	0.0434
38.1600	-0.0743	0.0442
38.1700	-0.0738	0.0449
38.1800	-0.0734	0.0456
38.1900	-0.0729	0.0463
38.2000	-0.0724	0.0470
38.2100	-0.0720	0.0477
38.2200	-0.0715	0.0484
38.2300	-0.0710	0.0491
38.2400	-0.0705	0.0498
38.2500	-0.0700	0.0505
38.2600	-0.0695	0.0512
38.2700	-0.0690	0.0519
38.2800	-0.0685	0.0525
38.2900	-0.0679	0.0532
38.3000	-0.0674	0.0538
38.3100	-0.0669	0.0545
38.3200	-0.0663	0.0551
38.3300	-0.0658	0.0558
38.3400	-0.0652	0.0564
38.3500	-0.0646	0.0570
38.3600	-0.0641	0.0577
38.3700	-0.0635	0.0583
38.3800	-0.0629	0.0589
38.3900	-0.0623	0.0595
38.4000	-0.0617	0.0601
38.4100	-0.0611	0.0606
38.4200	-0.0605	0.0612
38.4300	-0.0599	0.0618
38.4400	-0.0592	0.0624
38.4500	-0.0586	0.0629
38.4600	-0.0580	0.0635
38.4700	-0.0574	0.0640
38.4800	-0.0567	0.0646
38.4900	-0.0561	0.0651
38.5000	-0.0554	0.0656
38.5100	-0.0547	0.0661
38.5200	-0.0541	0.0667
38.5300	-0.0534	0.0672
38.5400	-0.0527	0.0677
38.5500	-0.0521	0.0681
38.5600	-0.0514	0.0686
38.5700	-0.0507	0.0691
38.5800	-0.0500	0.0696
38.5900	-0.0493	0.0700
38.6000	-0.0486	0.0705
38.6100	-0.0479	0.0709
38.6200	-0.0472	0.0714
38.6300	-0.0465	0.0718
38.6400	-0.0457	0.0722
38.6500	-0.0450	0.0726
38.6600	-0.0443	0.0730
38.6700	-0.0436	0.0734
38.6800	-0.0428	0.0738
38.6900	-0.0421	0.0742
38.7000	-0.0413	0.0746
38.7100	-0.0406	0.0750
38.7200	-0.0398	0.0753
38.7300	-0.0391	0.0757
38.7400	-0.0383	0.0760
38.7500	-0.0376	0.0763
38.7600	-0.0368	0.0767
38.7700	-0.0360	0.0770
38.7800	-0.0353	0.0773
38.7900	-0.0345	0.0776
38.8000	-0.0337	0.0779
38.8100	-0.0329	0.0782
38.8200	-0.0321	0.0785
38.8300	-0.0314	0.0787
38.8400	-0.0306	0.0790
38.8500	-0.0298	0.0793
38.8600	-0.0290	0.0795
38.8700	-0.0282	0.0797
38.8800	-0.0274	0.0800
38.8900	-0.0266	0.0802
38.9000	-0.0258	0.0804
38.9100	-0.0250	0.0806
38.9200	-0.0242	0.0808
38.9300	-0.0234	0.0810
38.9400	-0.0226	0.0812
38.9500	-0.0217	0.0814
38.9600	-0.0209	0.0815
38.9700	-0.0201	0.0817
38.9800	-0.0193	0.0818
38.9900	-0.0185	0.0820
39.0000	-0.0177	0.0821
39.0100	-0.0168	0.0822
39.0200	-0.0160	0.0823
39.0300	-0.0152	0.0824
39.0400	-0.0144	0.0825
39.0500	-0.0135	0.0826
39.0600	-0.0127	0.0827
39.0700	-0.0119	0.0828
39.0800	-0.0111	0.0828
39.0900	-0.0102	0.0829
39.1000	-0.0094	0.0829
39.1100	-0.0086	0.0830
39.1200	-0.0077	0.0830
39.1300	-0.0069	0.0830
39.1400	-0.0061	0.0830
39.1500	-0.0052	0.0830
39.1600	-0.0044	0.0830
39.1700	-0.0036	0.0830
39.1800	-0.0028	0.0830
39.1900	-0.0019	0.0830
39.2000	-0.0011	0.0829
39.2100	-0.0003	0.0829
39.2200	0.0006	0.0828
39.2300	0.0014	0.0828
39.2400	0.0022	0.0827
39.2500	0.0030	0.0826
39.2600	0.0039	0.0825
39.2700	0.0047	0.0825
39.2800	0.0055	0.0823
39.2900	0.0063	0.0822
39.3000	0.0072	0.0821
39.3100	0.0080	0.0820
39.3200	0.0088	0.0819
39.3300	0.0096	0.0817
39.3400	0.0104	0.0816
39.3500	0.0113	0.0814
39.3600	0.0121	0.0812
39.3700	0.0129	0.0811
39.3800	0.0137	0.0809
39.3900	0.0145	0.0807
39.4000	0.0153	0.0805
39.4100	0.0161	0.0803
39.4200	0.0169	0.0801
39.4300	0.0177	0.0799
39.4400	0.0185	0.0796
39.4500	0.0193	0.0794
39.4600	0.0201	0.0791
39.4700	0.0209	0.0789
39.4800	0.0217	0.0786
39.4900	0.0225	0.0784
39.5000	0.0232	0.0781
39.5100	0.0240	0.0778
39.5200	0.0248	0.0775
39.5300	0.0256	0.0772
39.5400	0.0263	0.0769
39.5500	0.0271	0.0766
39.5600	0.0279	0.0763
39.5700	0.0286	0.0760
39.5800	0.0294	0.0756
39.5900	0.0301	0.0753
39.6000	0.0309	0.0749
39.6100	0.0316	0.0746
39.6200	0.0324	0.0742
39.6300	0.0331	0.0739
39.6400	0.0339	0.0735
39.6500	0.0346	0.0731
39.6600	0.0353	0.0727
39.6700	0.0361	0.0723
39.6800	0.0368	0.0719
39.6900	0.0375	0.0715
39.7000	0.0382	0.0711
39.7100	0.0389	0.0707
39.7200	0.0396	0.0702
39.7300	0.0403	0.0698
39.7400	0.0410	0.0694
39.7500	0.0417	0.0689
39.7600	0.0424	0.0684
39.7700	0.0431	0.0680
39.7800	0.0438	0.0675
39.7900	0.0444	0.0670
39.8000	0.0451	0.0666
39.8100	0.0458	0.0661
39.8200	0.0464	0.0656
39.8300	0.0471	0.0651
39.8400	0.0477	0.0646
39.8500	0.0484	0.0641
39.8600	0.0490	0.0635
39.8700	0.0496	0.0630
39.8800	0.0503	0.0625
39.8900	0.0509	0.0620
39.9000	0.0515	0.0614
39.9100	0.0521	0.0609
39.9200	0.0527	0.0603
39.9300	0.0533	0.0598
39.9400	0.0539	0.0592
39.9500	0.0545	0.0586
39.9600	0.0551	0.0581
39.9700	0.0557	0.0575
39.9800	0.0562	0.0569
39.9900	0.0568	0.0563
40.0000	0.0574	0.0557
40.0100	0.0579	0.0551
40.0200	0.0585	0.0545
40.0300	0.0590	0.0539
40.0400	0.0595	0.0533
40.0500	0.0601	0.0527
40.0600	0.0606	0.0520
40.0700	0.0611	0.0514
40.0800	0.0616	0.0508
40.0900	0.0621	0.0501
40.1000	0.0626	0.0495
40.1100	0.0631	0.0489
40.1200	0.0636	0.0482
40.1300	0.0641	0.0475
40.1400	0.0646	0.0469
40.1500	0.0650	0.0462
40.1600	0.0655	0.0456
40.1700	0.0659	0.0449
40.1800	0.0664	0.0442
40.1900	0.0668	0.0435
40.2000	0.0672	0.0428
40.2100	0.0677	0.0422
40.2200	0.0681	0.0415
40.2300	0.0685	0.0408
40.2400	0.0689	0.0401
40.2500	0.0693	0.0394
40.2600	0.0697	0.0387
40.2700	0.0701	0.0379
40.2800	0.0705	0.0372
40.2900	0.0708	0.0365
40.3000	0.0712	0.0358
40.3100	0.0715	0.0351
40.3200	0.0719	0.0343
40.3300	0.0722	0.0336
40.3400	0.0726	0.0329
40.3500	0.0729	0.0322
40.3600	0.0732	0.0314
40.3700	0.0735	0.0307
40.3800	0.0738	0.0299
40.3900	0.0741	0.0292
40.4000	0.0744	0.0284
40.4100	0.0747	0.0277
40.4200	0.0749	0.0269
40.4300	0.0752	0.0262
40.4400	0.0755	0.0254
40.4500	0.0757	0.0247
40.4600	0.0760	0.0239
40.4700	0.0762	0.0231
40.4800	0.0764	0.0224
40.4900	0.0766	0.0216
40.5000	0.0769	0.0208
40.5100	0.0771	0.0200
40.5200	0.0773	0.0193
40.5300	0.0775	0.0185
40.5400	0.0776	0.0177
40.5500	0.0778	0.0169
40.5600	0.0780	0.0162
40.5700	0.0781	0.0154
40.5800	0.0783	0.0146
40.5900	0.0784	0.0138
40.6000	0.0786	0.0130
40.6100	0.0787	0.0122
40.6200	0.0788	0.0114
40.6300	0.0789	0.0107
40.6400	0.0790	0.0099
40.6500	0.0791	0.0091
40.6600	0.0792	0.0083
40.6700	0.0793	0.0075
40.6800	0.0793	0.0067
40.6900	0.0794	0.0059
40.7000	0.0795	0.0051
40.7100	0.0795	0.0043
40.7200	0.0795	0.0035
40.7300	0.0796	0.0027
40.7400	0.0796	0.0019
40.7500	0.0796	0.0011
40.7600	0.0796	0.0003
40.7700	0.0796	-0.0005
40.7800	0.0796	-0.0013
40.7900	0.0796	-0.0021
40.8000	0.0796	-0.0029
40.8100	0.0795	-0.0036
40.8200	0.0795	-0.0044
40.8300	0.0795	-0.0052
40.8400	0.0794	-0.0060
40.8500	0.0793	-0.0068
40.8600	0.0793	-0.0076
40.8700	0.0792	-0.0084
40.8800	0.0791	-0.0092
40.8900	0.0790	-0.0100
40.9000	0.0789	-0.0108
40.9100	0.0788	-0.0116
40.9200	0.0787	-0.0124
40.9300	0.0785	-0.0131
40.9400	0.0784	-0.0139
40.9500	0.0783	-0.0147
40.9600	0.0781	-0.0155
40.9700	0.0779	-0.0163
40.9800	0.0778	-0.0170
40.9900	0.0776	-0.0178
41.0000	0.0774	-0.0186
41.0100	0.0772	-0.0194
41.0200	0.0770	-0.0201
41.0300	0.0768	-0.0209
41.0400	0.0766	-0.0217
41.0500	0.0764	-0.0224
41.0600	0.0762	-0.0232
41.0700	0.0759	-0.0239
41.0800	0.0757	-0.0247
41.0900	0.0754	-0.0254
41.1000	0.0752	-0.0262
41.1100	0.0749	-0.0269
41.1200	0.0746	-0.0277
41.1300	0.0744	-0.0284
41.1400	0.0741	-0.0291
41.1500	0.0738	-0.0299
41.1600	0.0735	-0.0306
41.1700	0.0732	-0.0313
41.1800	0.0729	-0.0321
41.1900	0.0725	-0.0328
41.2000	0.0722	-0.0335
41.2100	0.0719	-0.0342
41.2200	0.0715	-0.0349
41.2300	0.0712	-0.0356
41.2400	0.0708	-0.0363
41.2500	0.0704	-0.0370
41.2600	0.0701	-0.0377
41.2700	0.0697	-0.0384
41.2800	0.0693	-0.0391
41.2900	0.0689	-0.0398
41.3000	0.0685	-0.0404
41.3100	0.0681	-0.0411
41.3200	0.0677	-0.0418
41.3300	0.0673	-0.0424
41.3400	0.0668	-0.0431
41.3500	0.0664	-0.0437
41.3600	0.0660	-0.0444
41.3700	0.0655	-0.0450
41.3800	0.0651	-0.0457
41.3900	0.0646	-0.0463
41.4000	0.0641	-0.0469
41.4100	0.0637	-0.0475
41.4200	0.0632	-0.0482
41.4300	0.0627	-0.0488
41.4400	0.0622	-0.0494
41.4500	0.0617	-0.0500
41.4600	0.0612	-0.0506
41.4700	0.0607	-0.0512
41.4800	0.0602	-0.0517
41.4900	0.0597	-0.0523
41.5000	0.0591	-0.0529
41.5100	0.0586	-0.0535
41.5200	0.0581	-0.0540
41.5300	0.0575	-0.0546
41.5400	0.0570	-0.0551
41.5500	0.0564	-0.0557
41.5600	0.0559	-0.0562
41.5700	0.0553	-0.0567
41.5800	0.0547	-0.0573
41.5900	0.0541	-0.0578
41.6000	0.0536	-0.0583
41.6100	0.0530	-0.0588
41.6200	0.0524	-0.0593
41.6300	0.0518	-0.0598
41.6400	0.0512	-0.0603
41.6500	0.0506	-0.0608
41.6600	0.0500	-0.0613
41.6700	0.0494	-0.0617
41.6800	0.0487	-0.0622
41.6900	0.0481	-0.0626
41.7000	0.0475	-0.0631
41.7100	0.0469	-0.0635
41.7200	0.0462	-0.0640
41.7300	0.0456	-0.0644
41.7400	0.0449	-0.0648
41.7500	0.0443	-0.0652
41.7600	0.0436	-0.0656
41.7700	0.0430	-0.0660
41.7800	0.0423	-0.0664
41.7900	0.0416	-0.0668
41.8000	0.0410	-0.0672
41.8100	0.0403	-0.0676
41.8200	0.0396	-0.0679
41.8300	0.0389	-0.0683
41.8400	0.0383	-0.0686
41.8500	0.0376	-0.0690
41.8600	0.0369	-0.0693
41.8700	0.0362	-0.0696
41.8800	0.0355	-0.0700
41.8900	0.0348	-0.0703
41.9000	0.0341	-0.0706
41.9100	0.0334	-0.0709
41.9200	0.0327	-0.0712
41.9300	0.0319	-0.0715
41.9400	0.0312	-0.0717
41.9500	0.0305	-0.0720
41.9600	0.0298	-0.0723
41.9700	0.0291	-0.0725
41.9800	0.0283	-0.0728
41.9900	0.0276	-0.0730
42.0000	0.0269	-0.0733
42.0100	0.0261	-0.0735
42.0200	0.0254	-0.0737
42.0300	0.0247	-0.0739
42.0400	0.0239	-0.0741
42.0500	0.0232	-0.0743
42.0600	0.0224	-0.0745
42.0700	0.0217	-0.0747
42.0800	0.0209	-0.0748
42.0900	0.0202	-0.0750
42.1000	0.0194	-0.0752
42.1100	0.0187	-0.0753
42.1200	0.0179	-0.0754
42.1300	0.0172	-0.0756
42.1400	0.0164	-0.0757
42.1500	0.0157	-0.0758
42.1600	0.0149	-0.0759
42.1700	0.0142	-0.0760
42.1800	0.0134	-0.0761
42.1900	0.0126	-0.0762
42.2000	0.0119	-0.0763
42.2100	0.0111	-0.0764
42.2200	0.0103	-0.0764
42.2300	0.0096	-0.0765
42.2400	0.0088	-0.0765
42.2500	0.0080	-0.0766
42.2600	0.0073	-0.0766
42.2700	0.0065	-0.0766
42.2800	0.0057	-0.0766
42.2900	0.0050	-0.0767
42.3000	0.0042	-0.0767
42.3100	0.0034	-0.0767
42.3200	0.0027	-0.0766
42.3300	0.0019	-0.0766
42.3400	0.0011	-0.0766
42.3500	0.0004	-0.0766
42.3600	-0.0004	-0.0765
42.3700	-0.0011	-0.0765
42.3800	-0.0019	-0.0764
42.3900	-0.0027	-0.0763
42.4000	-0.0034	-0.0763
42.4100	-0.0042	-0.0762
42.4200	-0.0050	-0.0761
42.4300	-0.0057	-0.0760
42.4400	-0.0065	-0.0759
42.4500	-0.0072	-0.0758
42.4600	-0.0080	-0.0757
42.4700	-0.0088	-0.0755
42.4800	-0.0095	-0.0754
42.4900	-0.0103	-0.0753
42.5000	-0.0110	-0.0751
42.5100	-0.0118	-0.0749
42.5200	-0.0125	-0.0748
42.5300	-0.0133	-0.0746
42.5400	-0.0140	-0.0744
42.5500	-0.0147	-0.0743
42.5600	-0.0155	-0.0741
42.5700	-0.0162	-0.0739
42.5800	-0.0170	-0.0737
42.5900	-0.0177	-0.0734
42.6000	-0.0184	-0.0732
42.6100	-0.0192	-0.0730
42.6200	-0.0199	-0.0728
42.6300	-0.0206	-0.0725
42.6400	-0.0213	-0.0723
42.6500	-0.0221	-0.0720
42.6600	-0.0228	-0.0717
42.6700	-0.0235	-0.0715
42.6800	-0.0242	-0.0712
42.6900	-0.0249	-0.0709
42.7000	-0.0256	-0.0706
42.7100	-0.0263	-0.0703
42.7200	-0.0270	-0.0700
42.7300	-0.0277	-0.0697
42.7400	-0.0284	-0.0694
42.7500	-0.0291	-0.0691
42.7600	-0.0298	-0.0687
42.7700	-0.0305	-0.0684
42.7800	-0.0312	-0.0681
42.7900	-0.0319	-0.0677
42.8000	-0.0325	-0.0674
42.8100	-0.0332	-0.0670
42.8200	-0.0339	-0.0666
42.8300	-0.0345	-0.0662
42.8400	-0.0352	-0.0659
42.8500	-0.0359	-0.0655
42.8600	-0.0365	-0.0651
42.8700	-0.0372	-0.0647
42.8800	-0.0378	-0.0643
42.8900	-0.0384	-0.0639
42.9000	-0.0391	-0.0634
42.9100	-0.0397	-0.0630
42.9200	-0.0403	-0.0626
42.9300	-0.0410	-0.0622
42.9400	-0.0416	-0.0617
42.9500	-0.0422	-0.0613
42.9600	-0.0428	-0.0608
42.9700	-0.0434	-0.0604
